run_id,experiment_id,trade_date,portfolio_id,benchmark,gross_return,transaction_cost,daily_return,turnover,nav,top_k,horizon,research_boundary,max_drawdown
research_loop_lightgbm_walk_forward_v001,exp_research_loop_cross_sectional_baseline_v001,2025-04-30,top5_equal_weight,CSI300_DEMO,0.0347858123916601,0.0005714285714285714,0.03421438382023153,0.5714285714285714,0.991077210848914,5,5d,research_signals_only_not_investment_advice,-0.16658505060207895
research_loop_lightgbm_walk_forward_v001,exp_research_loop_cross_sectional_baseline_v001,2025-05-06,top5_equal_weight,CSI300_DEMO,0.0050140938453322684,0.0005714285714285714,0.004442665273903697,0.5714285714285714,0.9954802351573099,5,5d,research_signals_only_not_investment_advice,-0.16288246694763653
research_loop_lightgbm_walk_forward_v001,exp_research_loop_cross_sectional_baseline_v001,2025-05-07,top5_equal_weight,CSI300_DEMO,0.043221895299775784,0.0005714285714285714,0.042650466728347214,0.5714285714285714,1.037937931805614,5,5d,research_signals_only_not_investment_advice,-0.12717901345647065
research_loop_lightgbm_walk_forward_v001,exp_research_loop_cross_sectional_baseline_v001,2025-05-08,top5_equal_weight,CSI300_DEMO,0.006419545411169225,0.0005714285714285714,0.005848116839740653,0.5714285714285714,1.044007914103212,5,5d,research_signals_only_not_investment_advice,-0.12207465434698639
research_loop_lightgbm_walk_forward_v001,exp_research_loop_cross_sectional_baseline_v001,2025-05-09,top5_equal_weight,CSI300_DEMO,-0.004973075263945526,0.0008888888888888888,-0.005861964152834414,0.8888888888888888,1.0378879771354634,5,5d,research_signals_only_not_investment_advice,-0.12722102125206913
research_loop_lightgbm_walk_forward_v001,exp_research_loop_cross_sectional_baseline_v001,2025-05-12,top5_equal_weight,CSI300_DEMO,-0.010857167021263981,0.00075,-0.011607167021263982,0.75,1.0258410380354903,5,5d,research_signals_only_not_investment_advice,-0.13735151263104461
research_loop_lightgbm_walk_forward_v001,exp_research_loop_cross_sectional_baseline_v001,2025-05-13,top5_equal_weight,CSI300_DEMO,-0.008390594180979694,0.00075,-0.009140594180979695,0.75,1.016464241412613,5,5d,research_signals_only_not_investment_advice,-0.14523663237492013
research_loop_lightgbm_walk_forward_v001,exp_research_loop_cross_sectional_baseline_v001,2025-05-14,top5_equal_weight,CSI300_DEMO,-0.007086130454064499,0.0008888888888888888,-0.007975019342953388,0.8888888888888888,1.008357919425927,5,5d,research_signals_only_not_investment_advice,-0.15205338676537816
research_loop_lightgbm_walk_forward_v001,exp_research_loop_cross_sectional_baseline_v001,2025-05-15,top5_equal_weight,CSI300_DEMO,-0.004949584009643293,0.0005714285714285714,-0.005521012581071865,0.5714285714285714,1.0027907626665529,5,5d,research_signals_only_not_investment_advice,-0.1567349106851238
research_loop_lightgbm_walk_forward_v001,exp_research_loop_cross_sectional_baseline_v001,2025-05-16,top5_equal_weight,CSI300_DEMO,-0.02487339375534008,0.0005714285714285714,-0.02544482232676865,0.5714285714285714,0.9772749298795775,5,5d,research_signals_only_not_investment_advice,-0.1781916410571076
